time,voltaje_ent,voltaje_cap_5,Resistencia real,Capacitancia Real
11800,4.93,4.83,99300,1000
12000,4.93,4.94,99300,1000
12200,4.93,5,99300,1000
12400,4.93,5,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,99300,1000
200,4.93,0,99300,1000
400,4.93,0,99300,1000
600,4.93,0,99300,1000
800,4.93,0,99300,1000
1000,4.93,0.05,99300,1000
1200,4.93,0.18,99300,1000
1400,4.93,0.29,99300,1000
1600,4.93,0.42,99300,1000
1800,4.93,0.53,99300,1000
2000,4.93,0.71,99300,1000
2200,4.93,0.76,99300,1000
2400,4.93,0.87,99300,1000
2600,4.93,0.98,99300,1000
2800,4.93,1.09,99300,1000
3000,4.93,1.19,99300,1000
3200,4.93,1.31,99300,1000
3400,4.93,1.39,99300,1000
3600,4.93,1.48,99300,1000
3800,4.93,1.58,99300,1000
4000,4.93,1.69,99300,1000
4200,4.93,1.78,99300,1000
4400,4.93,1.87,99300,1000
4600,4.93,1.95,99300,1000
4800,4.93,2.05,99300,1000
5000,4.93,2.13,99300,1000
5200,4.93,2.22,99300,1000
5400,4.93,2.3,99300,1000
5600,4.93,2.38,99300,1000
5800,4.93,2.46,99300,1000
6000,4.93,2.55,99300,1000
6200,4.93,2.63,99300,1000
6400,4.93,2.68,99300,1000
6600,4.93,2.78,99300,1000
6800,4.93,2.84,99300,1000
7000,4.93,2.93,99300,1000
7200,4.93,3,99300,1000
7400,4.93,3.07,99300,1000
7600,4.93,3.14,99300,1000
7800,4.93,3.21,99300,1000
8000,4.93,3.26,99300,1000
8200,4.93,3.33,99300,1000
8400,4.93,3.41,99300,1000
8600,4.93,3.46,99300,1000
8800,4.93,3.54,99300,1000
9000,4.93,3.63,99300,1000
9200,4.93,3.66,99300,1000
9400,4.93,3.86,99300,1000
9600,4.93,3.85,99300,1000
9800,4.93,3.95,99300,1000
10000,4.93,4,99300,1000
10200,4.93,4.12,99300,1000
10400,4.93,4.13,99300,1000
10600,4.93,4.24,99300,1000
10800,4.93,4.34,99300,1000
11000,4.93,4.43,99300,1000
11200,4.93,4.53,99300,1000
11400,4.93,4.63,99300,1000
11600,4.93,4.69,99300,1000
11800,4.93,4.8,99300,1000
12000,4.93,4.86,99300,1000
12200,4.93,5,99300,1000
12400,4.93,5,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,99300,1000
200,4.93,0,99300,1000
400,4.93,0,99300,1000
600,4.93,0,99300,1000
800,4.93,0,99300,1000
1000,4.93,0.09,99300,1000
1200,4.93,0.2,99300,1000
1400,4.93,0.32,99300,1000
1600,4.93,0.43,99300,1000
1800,4.93,0.56,99300,1000
2000,4.93,0.68,99300,1000
2200,4.93,0.78,99300,1000
2400,4.93,0.9,99300,1000
2600,4.93,1,99300,1000
2800,4.93,1.11,99300,1000
3000,4.93,1.21,99300,1000
3200,4.93,1.32,99300,1000
3400,4.93,1.43,99300,1000
3600,4.93,1.54,99300,1000
3800,4.93,1.64,99300,1000
4000,4.93,1.73,99300,1000
4200,4.93,1.81,99300,1000
4400,4.93,1.92,99300,1000
4600,4.93,2,99300,1000
4800,4.93,2.11,99300,1000
5000,4.93,2.19,99300,1000
5200,4.93,2.28,99300,1000
5400,4.93,2.36,99300,1000
5600,4.93,2.44,99300,1000
5800,4.93,2.54,99300,1000
6000,4.93,2.61,99300,1000
6200,4.93,2.69,99300,1000
6400,4.93,2.78,99300,1000
6600,4.93,2.85,99300,1000
6800,4.93,2.91,99300,1000
7000,4.93,3,99300,1000
7200,4.93,3.07,99300,1000
7400,4.93,3.15,99300,1000
7600,4.93,3.22,99300,1000
7800,4.93,3.29,99300,1000
8000,4.93,3.37,99300,1000
8200,4.93,3.45,99300,1000
8400,4.93,3.51,99300,1000
8600,4.93,3.57,99300,1000
8800,4.93,3.66,99300,1000
9000,4.93,3.74,99300,1000
9200,4.93,3.8,99300,1000
9400,4.93,3.88,99300,1000
9600,4.93,3.91,99300,1000
9800,4.93,3.98,99300,1000
10000,4.93,4.12,99300,1000
10200,4.93,4.17,99300,1000
10400,4.93,4.25,99300,1000
10600,4.93,4.36,99300,1000
10800,4.93,4.38,99300,1000
11000,4.93,4.45,99300,1000
11200,4.93,4.58,99300,1000
11400,4.93,4.63,99300,1000
11600,4.93,4.73,99300,1000
11800,4.93,4.84,99300,1000
12000,4.93,4.93,99300,1000
12200,4.93,5,99300,1000
12400,4.93,5,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,99300,1000
200,4.93,0,99300,1000
400,4.93,0,99300,1000
600,4.93,0,99300,1000
800,4.93,0,99300,1000
1000,4.93,0.01,99300,1000
1200,4.93,0.14,99300,1000
1400,4.93,0.25,99300,1000
1600,4.93,0.34,99300,1000
1800,4.93,0.46,99300,1000
2000,4.93,0.57,99300,1000
2200,4.93,0.68,99300,1000
2400,4.93,0.79,99300,1000
2600,4.93,0.9,99300,1000
2800,4.93,1,99300,1000
3000,4.93,1.11,99300,1000
3200,4.93,1.21,99300,1000
3400,4.93,1.33,99300,1000
3600,4.93,1.42,99300,1000
3800,4.93,1.53,99300,1000
4000,4.93,1.63,99300,1000
4200,4.93,1.7,99300,1000
4400,4.93,1.81,99300,1000
4600,4.93,1.95,99300,1000
4800,4.93,1.99,99300,1000
5000,4.93,2.09,99300,1000
5200,4.93,2.18,99300,1000
5400,4.93,2.25,99300,1000
5600,4.93,2.32,99300,1000
5800,4.93,2.41,99300,1000
6000,4.93,2.49,99300,1000
6200,4.93,2.57,99300,1000
6400,4.93,2.64,99300,1000
6600,4.93,2.71,99300,1000
6800,4.93,2.79,99300,1000
7000,4.93,2.86,99300,1000
7200,4.93,2.94,99300,1000
7400,4.93,3.01,99300,1000
7600,4.93,3.07,99300,1000
7800,4.93,3.16,99300,1000
8000,4.93,3.21,99300,1000
8200,4.93,3.28,99300,1000
8400,4.93,3.35,99300,1000
8600,4.93,3.42,99300,1000
8800,4.93,3.49,99300,1000
9000,4.93,3.55,99300,1000
9200,4.93,3.61,99300,1000
9400,4.93,3.69,99300,1000
9600,4.93,3.77,99300,1000
9800,4.93,3.84,99300,1000
10000,4.93,3.91,99300,1000
10200,4.93,4,99300,1000
10400,4.93,4.08,99300,1000
10600,4.93,4.14,99300,1000
10800,4.93,4.22,99300,1000
11000,4.93,4.33,99300,1000
11200,4.93,4.42,99300,1000
11400,4.93,4.52,99300,1000
11600,4.93,4.61,99300,1000
11800,4.93,4.7,99300,1000
12000,4.93,4.76,99300,1000
12200,4.93,4.86,99300,1000
12400,4.93,4.96,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,99300,1000
200,4.93,0,99300,1000
400,4.93,0,99300,1000
600,4.93,0,99300,1000
800,4.93,0,99300,1000
1000,4.93,0,99300,1000
1200,4.93,0.1,99300,1000
1400,4.93,0.21,99300,1000
1600,4.93,0.34,99300,1000
1800,4.93,0.46,99300,1000
2000,4.93,0.57,99300,1000
2200,4.93,0.69,99300,1000
2400,4.93,0.8,99300,1000
2600,4.93,0.91,99300,1000
2800,4.93,1.02,99300,1000
3000,4.93,1.13,99300,1000
3200,4.93,1.24,99300,1000
3400,4.93,1.34,99300,1000
3600,4.93,1.44,99300,1000
3800,4.93,1.53,99300,1000
4000,4.93,1.63,99300,1000
4200,4.93,1.74,99300,1000
4400,4.93,1.82,99300,1000
4600,4.93,1.92,99300,1000
4800,4.93,2,99300,1000
5000,4.93,2.08,99300,1000
5200,4.93,2.17,99300,1000
5400,4.93,2.26,99300,1000
5600,4.93,2.37,99300,1000
5800,4.93,2.43,99300,1000
6000,4.93,2.54,99300,1000
6200,4.93,2.58,99300,1000
6400,4.93,2.67,99300,1000
6600,4.93,2.73,99300,1000
6800,4.93,2.8,99300,1000
7000,4.93,2.86,99300,1000
7200,4.93,2.94,99300,1000
7400,4.93,3.01,99300,1000
7600,4.93,3.1,99300,1000
7800,4.93,3.17,99300,1000
8000,4.93,3.22,99300,1000
8200,4.93,3.3,99300,1000
8400,4.93,3.37,99300,1000
8600,4.93,3.42,99300,1000
8800,4.93,3.51,99300,1000
9000,4.93,3.58,99300,1000
9200,4.93,3.66,99300,1000
9400,4.93,3.76,99300,1000
9600,4.93,3.83,99300,1000
9800,4.93,3.91,99300,1000
10000,4.93,4,99300,1000
10200,4.93,4.04,99300,1000
10400,4.93,4.17,99300,1000
10600,4.93,4.24,99300,1000
10800,4.93,4.32,99300,1000
11000,4.93,4.39,99300,1000
11200,4.93,4.49,99300,1000
11400,4.93,4.58,99300,1000
11600,4.93,4.69,99300,1000
11800,4.93,4.77,99300,1000
12000,4.93,4.87,99300,1000
12200,4.93,4.96,99300,1000
12400,4.93,5,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,99300,1000
200,4.93,0,99300,1000
400,4.93,0,99300,1000
600,4.93,0,99300,1000
800,4.93,0,99300,1000
1000,4.93,0,99300,1000
1200,4.93,0.12,99300,1000
1400,4.93,0.24,99300,1000
1600,4.93,0.37,99300,1000
1800,4.93,0.49,99300,1000
2000,4.93,0.58,99300,1000
2200,4.93,0.72,99300,1000
2400,4.93,0.81,99300,1000
2600,4.93,0.92,99300,1000
2800,4.93,1.07,99300,1000
3000,4.93,1.14,99300,1000
3200,4.93,1.25,99300,1000
3400,4.93,1.35,99300,1000
3600,4.93,1.44,99300,1000
3800,4.93,1.55,99300,1000
4000,4.93,1.63,99300,1000
4200,4.93,1.73,99300,1000
4400,4.93,1.82,99300,1000
4600,4.93,1.92,99300,1000
4800,4.93,2.02,99300,1000
5000,4.93,2.1,99300,1000
5200,4.93,2.18,99300,1000
5400,4.93,2.28,99300,1000
5600,4.93,2.36,99300,1000
5800,4.93,2.44,99300,1000
6000,4.93,2.53,99300,1000
6200,4.93,2.62,99300,1000
6400,4.93,2.68,99300,1000
6600,4.93,2.75,99300,1000
6800,4.93,2.83,99300,1000
7000,4.93,2.9,99300,1000
7200,4.93,2.96,99300,1000
7400,4.93,3.04,99300,1000
7600,4.93,3.12,99300,1000
7800,4.93,3.26,99300,1000
8000,4.93,3.24,99300,1000
8200,4.93,3.31,99300,1000
8400,4.93,3.39,99300,1000
8600,4.93,3.46,99300,1000
8800,4.93,3.54,99300,1000
9000,4.93,3.58,99300,1000
9200,4.93,3.68,99300,1000
9400,4.93,3.74,99300,1000
9600,4.93,3.8,99300,1000
9800,4.93,3.97,99300,1000
10000,4.93,4,99300,1000
10200,4.93,4.1,99300,1000
10400,4.93,4.17,99300,1000
10600,4.93,4.22,99300,1000
10800,4.93,4.32,99300,1000
11000,4.93,4.4,99300,1000
11200,4.93,4.52,99300,1000
11400,4.93,4.62,99300,1000
11600,4.93,4.69,99300,1000
11800,4.93,4.79,99300,1000
12000,4.93,4.9,99300,1000
12200,4.93,4.94,99300,1000
12400,4.93,5,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,99300,1000
200,4.93,0,99300,1000
400,4.93,0,99300,1000
600,4.93,0,99300,1000
800,4.93,0,99300,1000
1000,4.93,0,99300,1000
1200,4.93,0.1,99300,1000
1400,4.93,0.25,99300,1000
1600,4.93,0.37,99300,1000
1800,4.93,0.47,99300,1000
2000,4.93,0.59,99300,1000
2200,4.93,0.7,99300,1000
2400,4.93,0.82,99300,1000
2600,4.93,0.9,99300,1000
2800,4.93,1.04,99300,1000
3000,4.93,1.16,99300,1000
3200,4.93,1.26,99300,1000
3400,4.93,1.36,99300,1000
3600,4.93,1.47,99300,1000
3800,4.93,1.56,99300,1000
4000,4.93,1.66,99300,1000
4200,4.93,1.75,99300,1000
4400,4.93,1.85,99300,1000
4600,4.93,2.01,99300,1000
4800,4.93,2.03,99300,1000
5000,4.93,2.11,99300,1000
5200,4.93,2.19,99300,1000
5400,4.93,2.29,99300,1000
5600,4.93,2.36,99300,1000
5800,4.93,2.44,99300,1000
6000,4.93,2.52,99300,1000
6200,4.93,2.61,99300,1000
6400,4.93,2.67,99300,1000
6600,4.93,2.74,99300,1000
6800,4.93,2.83,99300,1000
7000,4.93,2.91,99300,1000
7200,4.93,2.97,99300,1000
7400,4.93,3.05,99300,1000
7600,4.93,3.12,99300,1000
7800,4.93,3.2,99300,1000
8000,4.93,3.25,99300,1000
8200,4.93,3.35,99300,1000
8400,4.93,3.42,99300,1000
8600,4.93,3.48,99300,1000
8800,4.93,3.54,99300,1000
9000,4.93,3.62,99300,1000
9200,4.93,3.68,99300,1000
9400,4.93,3.77,99300,1000
9600,4.93,3.83,99300,1000
9800,4.93,3.92,99300,1000
10000,4.93,4,99300,1000
10200,4.93,4.1,99300,1000
10400,4.93,4.16,99300,1000
10600,4.93,4.24,99300,1000
10800,4.93,4.32,99300,1000
11000,4.93,4.43,99300,1000
11200,4.93,4.49,99300,1000
11400,4.93,4.59,99300,1000
11600,4.93,4.66,99300,1000
11800,4.93,4.79,99300,1000
12000,4.93,4.88,99300,1000
12200,4.93,4.96,99300,1000
12400,4.93,5,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,99300,1000
200,4.93,0,99300,1000
400,4.93,0,99300,1000
600,4.93,0,99300,1000
800,4.93,0,99300,1000
1000,4.93,0,99300,1000
1200,4.93,0.1,99300,1000
1400,4.93,0.23,99300,1000
1600,4.93,0.35,99300,1000
1800,4.93,0.46,99300,1000
2000,4.93,0.57,99300,1000
2200,4.93,0.7,99300,1000
2400,4.93,0.8,99300,1000
2600,4.93,0.91,99300,1000
2800,4.93,1.03,99300,1000
3000,4.93,1.13,99300,1000
3200,4.93,1.23,99300,1000
3400,4.93,1.34,99300,1000
3600,4.93,1.43,99300,1000
3800,4.93,1.54,99300,1000
4000,4.93,1.63,99300,1000
4200,4.93,1.72,99300,1000
4400,4.93,1.81,99300,1000
4600,4.93,1.89,99300,1000
4800,4.93,1.99,99300,1000
5000,4.93,2.09,99300,1000
5200,4.93,2.17,99300,1000
5400,4.93,2.32,99300,1000
5600,4.93,2.34,99300,1000
5800,4.93,2.42,99300,1000
6000,4.93,2.52,99300,1000
6200,4.93,2.6,99300,1000
6400,4.93,2.67,99300,1000
6600,4.93,2.74,99300,1000
6800,4.93,2.85,99300,1000
7000,4.93,2.89,99300,1000
7200,4.93,2.95,99300,1000
7400,4.93,3.03,99300,1000
7600,4.93,3.1,99300,1000
7800,4.93,3.18,99300,1000
8000,4.93,3.27,99300,1000
8200,4.93,3.29,99300,1000
8400,4.93,3.36,99300,1000
8600,4.93,3.43,99300,1000
8800,4.93,3.51,99300,1000
9000,4.93,3.65,99300,1000
9200,4.93,3.66,99300,1000
9400,4.93,3.73,99300,1000
9600,4.93,3.82,99300,1000
9800,4.93,3.89,99300,1000
10000,4.93,3.97,99300,1000
10200,4.93,4.04,99300,1000
10400,4.93,4.13,99300,1000
10600,4.93,4.24,99300,1000
10800,4.93,4.3,99300,1000
11000,4.93,4.4,99300,1000
11200,4.93,4.46,99300,1000
11400,4.93,4.58,99300,1000
11600,4.93,4.67,99300,1000
11800,4.93,4.75,99300,1000
12000,4.93,4.86,99300,1000
12200,4.93,5,99300,1000
12400,4.93,5,99300,1000
12600,4.93,5,99300,1000
12800,4.93,5,99300,1000
13000,4.93,5,99300,1000
13200,4.93,5,99300,1000
13400,4.93,5,99300,1000
13600,4.93,5,99300,1000
13800,4.93,5,99300,1000
14000,4.93,5,99300,1000
14200,4.93,5,99300,1000
14400,4.93,5,99300,1000
14600,4.93,5,99300,1000
14800,4.93,5,99300,1000
15000,4.93,5,99300,1000
15200,4.93,5,99300,1000
15400,4.93,5,99300,1000
15600,4.93,5,99300,1000
15800,4.93,5,99300,1000
0,4.93,0,51100,220
200,4.93,0,51100,220
400,4.93,0,51100,220
600,4.93,0,51100,220
800,4.93,0,51100,220
1000,4.93,0.02,51100,220
1200,4.93,0.14,51100,220
1400,4.93,0.24,51100,220
1600,4.93,0.34,51100,220
1800,4.93,0.44,51100,220
2000,4.93,0.54,51100,220
2200,4.93,0.64,51100,220
2400,4.93,0.74,51100,220
2600,4.93,0.84,51100,220
2800,4.93,0.92,51100,220
3000,4.93,1.01,51100,220
3200,4.93,1.11,51100,220
3400,4.93,1.2,51100,220
3600,4.93,1.31,51100,220
3800,4.93,1.37,51100,220
4000,4.93,1.48,51100,220
4200,4.93,1.56,51100,220
4400,4.93,1.64,51100,220
4600,4.93,1.71,51100,220
4800,4.93,1.79,51100,220
5000,4.93,1.89,51100,220
5200,4.93,1.98,51100,220
5400,4.93,2.04,51100,220
5600,4.93,2.13,51100,220
5800,4.93,2.19,51100,220
6000,4.93,2.25,51100,220
6200,4.93,2.34,51100,220
6400,4.93,2.41,51100,220
6600,4.93,2.46,51100,220
6800,4.93,2.54,51100,220
7000,4.93,2.56,51100,220
7200,4.93,2.62,51100,220
7400,4.93,2.69,51100,220
7600,4.93,2.79,51100,220
7800,4.93,2.84,51100,220
8000,4.93,2.87,51100,220
8200,4.93,2.96,51100,220
8400,4.93,3.03,51100,220
8600,4.93,3.09,51100,220
8800,4.93,3.12,51100,220
9000,4.93,3.18,51100,220
9200,4.93,3.25,51100,220
9400,4.93,3.34,51100,220
9600,4.93,3.36,51100,220
9800,4.93,3.45,51100,220
10000,4.93,3.52,51100,220
10200,4.93,3.55,51100,220
10400,4.93,3.63,51100,220
10600,4.93,3.71,51100,220
10800,4.93,3.77,51100,220
11000,4.93,3.84,51100,220
11200,4.93,3.87,51100,220
11400,4.93,3.95,51100,220
11600,4.93,4.01,51100,220
11800,4.93,4.11,51100,220
12000,4.93,4.19,51100,220
12200,4.93,4.22,51100,220
12400,4.93,4.28,51100,220
12600,4.93,4.3,51100,220
12800,4.93,4.47,51100,220
13000,4.93,4.49,51100,220
13200,4.93,4.61,51100,220
13400,4.93,4.67,51100,220
13600,4.93,4.78,51100,220
13800,4.93,4.86,51100,220
14000,4.93,4.93,51100,220
14200,4.93,4.99,51100,220
14400,4.93,5,51100,220
14600,4.93,5,51100,220
14800,4.93,5,51100,220
15000,4.93,5,51100,220
15200,4.93,5,51100,220
15400,4.93,5,51100,220
15600,4.93,5,51100,220
15800,4.93,0,51100,220
0,4.93,0,51100,220
200,4.93,0,51100,220
400,4.93,0,51100,220
600,4.93,0,51100,220
800,4.93,0,51100,220
1000,4.93,0,51100,220
1200,4.93,0.08,51100,220
1400,4.93,0.18,51100,220
1600,4.93,0.29,51100,220
1800,4.93,0.38,51100,220
2000,4.93,0.48,51100,220
2200,4.93,0.59,51100,220
2400,4.93,0.69,51100,220
2600,4.93,0.78,51100,220
2800,4.93,0.88,51100,220
3000,4.93,0.97,51100,220
3200,4.93,1.07,51100,220
3400,4.93,1.14,51100,220
3600,4.93,1.19,51100,220
3800,4.93,1.33,51100,220
4000,4.93,1.41,51100,220
4200,4.93,1.51,51100,220
4400,4.93,1.59,51100,220
4600,4.93,1.68,51100,220
4800,4.93,1.75,51100,220
5000,4.93,1.84,51100,220
5200,4.93,1.9,51100,220
5400,4.93,1.99,51100,220
5600,4.93,2.06,51100,220
5800,4.93,2.14,51100,220
6000,4.93,2.22,51100,220
6200,4.93,2.28,51100,220
6400,4.93,2.37,51100,220
6600,4.93,2.41,51100,220
6800,4.93,2.48,51100,220
7000,4.93,2.58,51100,220
7200,4.93,2.64,51100,220
7400,4.93,2.7,51100,220
7600,4.93,2.77,51100,220
7800,4.93,2.84,51100,220
8000,4.93,2.9,51100,220
8200,4.93,2.94,51100,220
8400,4.93,3.02,51100,220
8600,4.93,3.08,51100,220
8800,4.93,3.14,51100,220
9000,4.93,3.21,51100,220
9200,4.93,3.27,51100,220
9400,4.93,3.34,51100,220
9600,4.93,3.37,51100,220
9800,4.93,3.42,51100,220
10000,4.93,3.49,51100,220
10200,4.93,3.52,51100,220
10400,4.93,3.6,51100,220
10600,4.93,3.67,51100,220
10800,4.93,3.75,51100,220
11000,4.93,3.79,51100,220
11200,4.93,3.88,51100,220
11400,4.93,3.93,51100,220
11600,4.93,4.02,51100,220
11800,4.93,4.07,51100,220
12000,4.93,4.16,51100,220
12200,4.93,4.23,51100,220
12400,4.93,4.32,51100,220
12600,4.93,4.34,51100,220
12800,4.93,4.52,51100,220
13000,4.93,4.58,51100,220
13200,4.93,4.63,51100,220
13400,4.93,4.73,51100,220
13600,4.93,4.76,51100,220
13800,4.93,4.89,51100,220
14000,4.93,4.91,51100,220
14200,4.93,5,51100,220
14400,4.93,5,51100,220
14600,4.93,5,51100,220
14800,4.93,5,51100,220
15000,4.93,5,51100,220
15200,4.93,5,51100,220
15400,4.93,5,51100,220
15600,4.93,5,51100,220
15800,4.93,0,51100,220
0,4.93,0,51100,220
200,4.93,0,51100,220
400,4.93,0,51100,220
600,4.93,0,51100,220
800,4.93,0,51100,220
1000,4.93,0,51100,220
1200,4.93,0.07,51100,220
1400,4.93,0.18,51100,220
1600,4.93,0.29,51100,220
1800,4.93,0.4,51100,220
2000,4.93,0.49,51100,220
2200,4.93,0.61,51100,220
2400,4.93,0.72,51100,220
2600,4.93,0.79,51100,220
2800,4.93,0.9,51100,220
3000,4.93,0.99,51100,220
3200,4.93,1.06,51100,220
3400,4.93,1.17,51100,220
3600,4.93,1.26,51100,220
3800,4.93,1.35,51100,220
4000,4.93,1.43,51100,220
4200,4.93,1.51,51100,220
4400,4.93,1.61,51100,220
4600,4.93,1.7,51100,220
4800,4.93,1.79,51100,220
5000,4.93,1.86,51100,220
5200,4.93,1.94,51100,220
5400,4.93,2.01,51100,220
5600,4.93,2.08,51100,220
5800,4.93,2.12,51100,220
6000,4.93,2.21,51100,220
6200,4.93,2.31,51100,220
6400,4.93,2.37,51100,220
6600,4.93,2.46,51100,220
6800,4.93,2.54,51100,220
7000,4.93,2.58,51100,220
7200,4.93,2.7,51100,220
7400,4.93,2.71,51100,220
7600,4.93,2.78,51100,220
7800,4.93,2.85,51100,220
8000,4.93,2.9,51100,220
8200,4.93,2.96,51100,220
8400,4.93,3.02,51100,220
8600,4.93,3.07,51100,220
8800,4.93,3.14,51100,220
9000,4.93,3.21,51100,220
9200,4.93,3.25,51100,220
9400,4.93,3.32,51100,220
9600,4.93,3.38,51100,220
9800,4.93,3.42,51100,220
10000,4.93,3.48,51100,220
10200,4.93,3.54,51100,220
10400,4.93,3.61,51100,220
10600,4.93,3.67,51100,220
10800,4.93,3.74,51100,220
11000,4.93,3.81,51100,220
11200,4.93,3.87,51100,220
11400,4.93,3.92,51100,220
11600,4.93,4,51100,220
11800,4.93,4.05,51100,220
12000,4.93,4.13,51100,220
12200,4.93,4.3,51100,220
12400,4.93,4.26,51100,220
12600,4.93,4.34,51100,220
12800,4.93,4.38,51100,220
13000,4.93,4.44,51100,220
13200,4.93,4.57,51100,220
13400,4.93,4.65,51100,220
13600,4.93,4.73,51100,220
13800,4.93,4.78,51100,220
14000,4.93,4.87,51100,220
14200,4.93,4.96,51100,220
14400,4.93,5,51100,220
14600,4.93,5,51100,220
14800,4.93,5,51100,220
15000,4.93,5,51100,220
15200,4.93,5,51100,220
15400,4.93,5,51100,220
15600,4.93,5,51100,220
15800,4.93,0,51100,220
0,4.93,0,51100,220
200,4.93,0,51100,220
400,4.93,0,51100,220
600,4.93,0,51100,220
800,4.93,0,51100,220
1000,4.93,0,51100,220
1200,4.93,0.08,51100,220
1400,4.93,0.2,51100,220
1600,4.93,0.32,51100,220
1800,4.93,0.41,51100,220
2000,4.93,0.51,51100,220
2200,4.93,0.59,51100,220
2400,4.93,0.7,51100,220
2600,4.93,0.79,51100,220
2800,4.93,0.9,51100,220
3000,4.93,1,51100,220
3200,4.93,1.07,51100,220
3400,4.93,1.16,51100,220
3600,4.93,1.27,51100,220
3800,4.93,1.34,51100,220
4000,4.93,1.43,51100,220
4200,4.93,1.52,51100,220
4400,4.93,1.61,51100,220
4600,4.93,1.69,51100,220
4800,4.93,1.78,51100,220
5000,4.93,1.86,51100,220
5200,4.93,1.94,51100,220
5400,4.93,2.01,51100,220
5600,4.93,2.07,51100,220
5800,4.93,2.15,51100,220
6000,4.93,2.21,51100,220
6200,4.93,2.29,51100,220
6400,4.93,2.36,51100,220
6600,4.93,2.42,51100,220
6800,4.93,2.5,51100,220
7000,4.93,2.58,51100,220
7200,4.93,2.63,51100,220
7400,4.93,2.7,51100,220
7600,4.93,2.75,51100,220
7800,4.93,2.83,51100,220
8000,4.93,2.89,51100,220
8200,4.93,2.94,51100,220
8400,4.93,2.99,51100,220
8600,4.93,3.06,51100,220
